Date,Company/Brand,Stage,Amount($),Year,Founded,HeadQuarter,Sector,Founders,Investor
2021-08-23,CloudSEK,Series A,7000000.0,2021,2015,Bangalore,Technology,Rahul Sasi,MassMutual Ventures
2021-08-23,CoinSwitch Kuber,Series C,260000000.0,2021,2017,Bangalore,FinTech,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Coinbase Ventures, Andreessen Horowitz"
2021-08-23,Cashfree,Seed,169032154.0,2021,2015,Bangalore,FinTech,"Akash Sinha, Reeju Datta","State Bank of India, Y Combinator"
2021-08-24,BYJU'S,Seed,150000000.0,2021,2011,Bangalore,Education,"Byju Raveendran, Divya Gokulnath","Tiga Investments, Baron Capital"
2021-08-25,Chqbook,Seed,1000000.0,2021,2017,Delhi,FinTech,"Mohit Goel, Rajat Kumar, Sachin Arora, Vipul Sharma","Aavishkaar Venture Capital, YWC Venture Capital"
2021-08-25,Jobsgaar,Seed,140000.0,2021,2020,Delhi,Other,Atul Pratap Singh,SucSEED Indovation Fund
2021-08-26,Kiko Live,Pre-series A,1000000.0,2021,2020,Gurugram,E-Commerce,"Alok Chawla, Shivam","Dinesh Agarwal, Amarjit Batra"
2021-08-26,Apna.co,Seed,12500000.0,2021,2019,Bangalore,Other,Nirmit Parikh,"Sequoia Capital India, Rocketship.vc"
2021-08-26,AMPM,Seed,200000.0,2021,2018,Gurugram,E-Commerce,Shubham Gupta,Agility Venture Partners
2021-08-26,FloBiz,Series B,31000000.0,2021,2019,Bangalore,Technology,"Rahul Raj, Aditya Naik, Rakesh Yadav",Sequoia Capital India
2021-08-27,Biocraft Innovation Technology,Pre-seed,169032154.0,2021,2019,Noida,Other,"Vibha Mittal, Anubhav Mittal",JITO Angel Network
2021-08-28,mHealth,Seed,169032154.0,2021,2020,Delhi,Wellness/Beauty,"Rajesh Munjal, Balwinder Singh, Monika Garg",India Accelerator
2021-08-28,Practically,Seed,5000000.0,2021,2018,Hyderabad,Other,"Subbarao Siddabattula, Charu Noheria, Ilangovel Thulasimani","NB Ventures, Earlsfield Capital"
2021-08-29,NOTO,Pre-series A,500000.0,2021,2019,Mumbai,Consumer Services,"Varun Sheth, Ashni Sheth","Titan Capital, Rockstud Capital,  John Abraham, WEH Ventures"
2021-08-29,Eupheus,Series B,4000000.0,2021,2017,Delhi,Education,"Amit Kapoor, Rohit Dhar, Sarveshwar Shrivastava, Ved Prakash Khatri","Yuj Ventures, Sixth Sense Ventures"
2021-08-29,Pristyn Care,Series D,53000000.0,2021,2018,Gurugram,Healthcare,Harsimarbir (Harsh) Singh,"Sequoia Capital India, Hummingbird Ventures"
2021-08-29,EduFund,Pre-seed,300000.0,2021,2020,Gujarat,FinTech,"Arindam Sengupta, Eela Dubey",View Trade Holding Corp
2021-08-29,Nexprt,Seed,2000000.0,2021,2020,Delhi,Consumer Services,Harsha Vardhan K,Titan Capital
2021-08-29,FarMart,Series A,10000000.0,2021,2015,Gurugram,Agriculture,"Alekh Sanghera, Mehtab Singh Hans",Matrix Partners India
2021-08-29,Comofi Medtech,Seed,200000.0,2021,2017,Bangalore,Healthcare,"Satish Kalme, Kubasad Gururaj",CIIE.CO
2021-08-30,Sporjo,Pre-series A,2000000.0,2021,2020,Mumbai,Gaming,G Srinivvasan,Punit Balan
2021-08-30,Kissan Pro,Seed,169032154.0,2021,2021,Jharkhand,Agriculture,Ravi Dasoundhi,EKKI
2021-08-30,Celcius,Seed,169032154.0,2021,2020,Mumbai,Logistics,"Swarup Bose, Rajneesh Raman, Arbind Jain",Eaglewings Ventures
2021-08-30,Sarathi,Seed,100000.0,2021,2020,Jodhpur,Automotive,Aditi Poyam,Inflection Point Ventures
2021-08-31,AppsForBharat,Seed,4000000.0,2021,2020,Bangalore,Other,Prashant Sachan,"Sequoia Capital India, BEENEXT"
2021-09-02,Pristyn Care,Series E,96000000.0,2021,2018,Gurugram,Automotive,"Harsimarbir (Harsh) Singh, Dr Vaibhav Kapoor, Dr Garima Sawhney","Kunal Shah, Deepinder Goyal, Abhiraj Singh Bhal"
2021-09-03,Ola,Seed,500000000.0,2021,2010,Bangalore,Logistics,Bhavish Aggarwal,Marquee international institutional investors
2021-09-03,Habbit,Pre-seed,320000.0,2021,2020,Bangalore,Education,"Somnath Sandeep, Raghav Goyal",Ashok Goyal
2021-09-04,Solethreads,Series A,1000000.0,2021,2018,Gurugram,Lifestyle,Vikram Iyer,"DSG Consumer Partners, Saama Capital"
2021-09-04,Sugar.fit,Seed,10000000.0,2021,2021,Bangalore,Healthcare,"Shivtosh Kumar, Madan Somasundaram","Cure.fit, Endiya Partners, Tanglin Venture"
2021-09-04,Blume Ventures,Seed,40000000.0,2021,2011,Mumbai,FinTech,"Karthik Reddy, Sanjay Nath",Avendus
2021-09-04,SuperBeings,Seed,169032154.0,2021,2019,Bangalore,Other,"Yasharth Mishra, Gaurav Bhawnani, Kunal Mishra",Endiya Partners
2021-09-04,Bimaplan,Seed,500000.0,2021,2020,Mumbai,FinTech,Vikul Goyal,"Titan Capital, Y Combinator"
2021-09-04,Aquaconnect,Pre-series A,4000000.0,2021,2017,Chennai,Agriculture,Rajamanohar,"Rebright Partners, Flourish Ventures"
2021-09-04,OWO Technologies,Seed,3000000.0,2021,2020,Gurugram,Consumables,"Ajay Changani, Hardev Sahu",Inflection Point Ventures
2021-09-04,D’Moksha Homes,Seed,570000.0,2021,2020,Mumbai,Lifestyle,"Nimisha, Manav Dhanda","Apoorva Sharma, The Chennai Angels, Karthik Bhat"
2021-09-04,Wonderchef,Seed,20000000.0,2021,2009,Mumbai,Consumer Services,Ravi Saxena,"Sixth Sense Ventures, Godrej Family office, Malpani Group"
2021-09-05,1K Kirana Bazaar,Seed,7000000.0,2021,2018,Gurugram,Consumer Services,"Abhishek Halder, Anilesh Yadav, Kumar Sangeetesh","Info Edge, FalconEdge"
2021-09-06,Aqgromalin,Seed,700000.0,2021,2018,Chennai,Technology,"Prasanna Manogaran, Bharani CL",Zephyr Peacock
2021-09-06,Humit,Pre-seed,169032154.0,2021,2020,Bangalore,Media/Entertainment,"Rohit Ganapathy, Prithvi Sankar, Ishaan Negi",Antler India
2021-09-07,Arthya Wealth and Investments,Pre-series A,1000000.0,2021,2020,Mumbai,FinTech,Gaurav Arora,"Rishi Kumar Bagla, Krishen Lal Khanna"
2021-09-07,IsGoingOnline,Pre-series A,200000.0,2021,2015,Cochin,Consumer Services,Eobin Alex,"Unicorn India Ventures, SEA Fund, Devdatt Shah"
2021-09-08,Trell,Seed,100000000.0,2021,2016,Bangalore,Other,"Pulkit Agrawal, Arun Lodhi, Bimal Kartheek Rebba",Amazon
2021-09-08,Rubix Data Sciences,Seed,800000.0,2021,2018,Mumbai,Technology,Mohan Ramaswamy,Inflection Point Ventures
2021-09-08,infra.market,Series D,125000000.0,2021,2016,Thane,Real Estate,"Souvik Sengupta, Aaditya Sharda",Tiger Global
2021-09-08,CloudFiles,Pre-seed,300000.0,2021,2020,Bangalore,Technology,"Vishesh Singhal, Ankit Gupta, Siddharth Garg",Titan Capital
2021-09-09,CarDekho,Series E,250000000.0,2021,2008,Jaipur,Automotive,"Amit Jain, Anurag Jain",Inflection Point Ventures
2021-09-09,Yojak,Seed,3800000.0,2021,2019,Gurugram,E-Commerce,Anuj Jain,Info Edge Ventures
2021-09-09,DotPe,Seed,8000000.0,2021,2019,Gurugram,FinTech,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","Info Edge, Ruizheng Investment"
2021-09-10,Eloelo,Pre-series A,2000000.0,2021,2015,Bangalore,Gaming,"Saurabh Pandey, Akshay Dubey","Waterbridge, Lumikai"
2021-09-10,OYO,Seed,200000000.0,2021,2012,Gurugram,Hospitality,Ritesh Agarwal,Hindustan Media Venture
2021-09-11,AcknoLedger,Seed,1500000.0,2021,2021,Mumbai,FinTech,Yash Dahenkar,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital"
2021-09-11,CoinSwitch Kuber,Series A,15000000.0,2021,2017,Bangalore,FinTech,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Ribbit Capital, Kunal Shah"
2021-09-11,SuperOps.ai,Seed,3000000.0,2021,2020,Chennai,Technology,"Arvind Parthiban, Jayakumar Karumbasalam","Ramakant Sharma, Elevation Capital"
2021-09-11,Chqbook,Pre-series B,5000000.0,2021,2017,Gurugram,FinTech,"Vipul Sharma, Rajat Kumar, Sachin Arora","Aavishkaar Capital, Rajiv Dadlani Group"
2021-09-12,Mindhouse,Seed,6000000.0,2021,2019,Gurugram,Wellness/Beauty,"Pooja Khanna, Pankaj Chaddah","Binny Bansal, General Catalyst"
2021-09-12,Reccy Adventures,Seed,400000.0,2021,2019,Gurugram,Gaming,"Amit Chowdhury, Siddhartha Chatterjee, Tapas Pal","Kallol Banerjee, Jaydeep Barman"
2021-09-12,Kyt,Series A,5000000.0,2021,2020,Bangalore,Education,"Bhavik Rathod, Tripti Ahuja",Alpha Wave Incubation
2021-09-12,Teachmint,Series B,78000000.0,2021,2020,Bangalore,Other,"Divyansh Bordia, Mihir Gupta","Rocketship.vc, Vulcan Capital"
2021-09-12,Enmovil,Pre-series A,1300000.0,2021,2015,Hyderabad,Technology,"Ravi Bulusu, Nanda Kishore, Venkat Moganty",Anicut Angel Fund
2021-09-12,Uable,Pre-series A,35000000.0,2021,2020,Bangalore,Education,Saurabh Saxena,"JAFCO Asia, Chiratae Ventures"
2021-09-12,Fourth Partner Energy,Seed,125000000.0,2021,2010,Hyderabad,Energy,Vivek Subramanian,"Norfund, The Rise Fund"
2021-09-12,Superplum,Pre-series A,3800000.0,2021,2019,Noida,Technology,Shobhit Gupta,Marquee investors
2021-09-12,Karkhana.io,Seed,1500000.0,2021,2018,Mumbai,Manufacture,Sonam Motwani,Zone Startups In
2021-09-12,Alpha Coach,Seed,1200000.0,2021,2021,Mumbai,Wellness/Beauty,Ketan Mavinkurve,Jani Ventures INC
2021-09-13,Bolkar,Seed,169032154.0,2021,2018,Bangalore,Technology,"Abhishek Tripathi, Dhruv Kaushal, Prince Tripathi, Saurabh Rai","GSF, Pras Hanuma"
2021-09-13,Codingal,Seed,169032154.0,2021,2020,Bangalore,Education,"Satyam Baranwal, Vivek Prakash","Y Combinator, Rebright Partners"
2021-09-14,RevFin,Seed,169032154.0,2021,2018,Delhi,FinTech,Sameer Aggarwal,Shell Foundation
2021-09-14,WaterScience,Seed,169032154.0,2021,2014,Bangalore,Wellness/Beauty,Sudeep N,Inflection Point Ventures
2021-09-14,Koparo,Seed,700000.0,2021,2020,Delhi,Consumer Services,Simran Khara,"Saama Capital﻿, ﻿Titan Capital﻿, DSG Consumer Partners"
2021-09-14,Learn4o Technology,Seed,169032154.0,2021,2020,Jaipur,Other,Kamal Kant Gupta,IAN
2021-09-15,Easebuzz,Series A,4000000.0,2021,2015,Pune,E-Commerce,Rohit Prasad,"Jitendra Gupta, Amrish Rau"
2021-09-15,Unremot,Seed,700000.0,2021,2020,Bangalore,Technology,Shiju Radhakrishnan,Inflection Point Ventures
2021-09-16,Kutuki,Seed,2000000.0,2021,2017,Bangalore,Education,"Bharath Bevinahally, Sneha Sundaram",Omidyar Network India
2021-09-16,TechEagle,Seed,500000.0,2021,2015,Gurugram,Logistics,Vikram Singh Meena,India Accelerator
2021-09-17,AgroStar,Series D,70000000.0,2021,2013,Pune,Technology,"Shardul, Sitanshu Sheth","Evolvence, Hero Enterprise"
2021-09-17,Groww,Series D,83000000.0,2021,2017,Bangalore,FinTech,"Harsh Jain, Ishan Bansal, Lalit Keshre, Neeraj Singh","Tiger Global Management, Y Combinator Continuity Fund"
2021-09-17,Karkinos Healthcare,Seed,169032154.0,2021,2020,Mumbai,Automotive,"R Venkataramanan, Ravi Kant",Reliance Digital Health
2021-09-17,AutomataPi,Seed,400000.0,2021,2017,Powai,Technology,"Devesh Rao, Manjeet Khopkar, Rahul Hattangdi",Indian Angel Network
2021-09-18,Playo,Pre-series A,500000.0,2021,2014,Bangalore,Gaming,Daanish Suhail,ah! Ventures High Tables
2021-09-18,Gourmet Garden,Seed,3000000.0,2021,2019,Bangalore,Agriculture,Arjun Balaji,"Beyond Next Ventures, M Venture Partners"
2021-09-19,Toothsi,Series A,5000000.0,2021,2018,Mumbai,Automotive,"Dr Arpi Mehta, Dr Pravin Shetty, Dr Manjul Jain, Dr Anirudh Kale",Think Investments
2021-09-19,ePayLater,Series B,10000000.0,2021,2015,Mumbai,Finance,"Aurko Bhattacharya, Akshat Saxena","Responsibility, Blue Ashva Capital, Pravega Ventures"
2021-09-19,Kirana247,Seed,1000000.0,2021,2018,Delhi,Logistics,"Tarun Jiwarajka, Pankhuri Jiwarajka",Inflection Point Ventures
2021-09-19,Pocket Aces,Seed,2000000.0,2021,2013,Mumbai,Media/Entertainment,"Anirudh Pandita, Aditi Shrivastava, Ashwin Suresh","3one4 Capital, DSP Group"
2021-09-19,Groww,Series E,250000000.0,2021,2016,Bangalore,Finance,"Lalit Keshre, Harsh Jain, Ishan Bansal, Neeraj Singh",Iconiq Growth
2021-09-20,Shyplite,Seed,1000000.0,2021,2016,Delhi,Logistics,"Nisschal Jain,  Sugam Jain, Parinay Itkan",N+1 Capital
2021-09-20,Pencilton,Pre-seed,330000.0,2021,2017,Hyderabad,FinTech,"VishwajitPureti, Ashish Singh, Pallavi Tipparaju, Viraj Gadde",Jupiter
2021-09-21,Superpro.ai,Seed,3000000.0,2021,2019,Bangalore,Media/Entertainment,"Gaurav Tripathi, Sagar Ramteke, Vijay Goel, Vivek Kumar","SOSV, Omphalos Ventures India"
2021-09-21,LimeChat,Seed,7500000.0,2021,2020,Haryana,Technology,"Aniket Bajpai, Nikhil Gupta","Stellaris Venture Partners, Ramakant Sharma"
2021-09-21,ElectricPe,Seed,3000000.0,2021,2021,Bangalore,Energy,"Avinash Sharma, Raghav Rohila","Blume Ventures, Micelio Fund"
2021-09-22,Upgame,Seed,169032154.0,2021,2017,Gurugram,Other,Sameer Sawhney,"James Milner, Adam Lallana"
2021-09-22,Unbox Robotics,Pre-series A,1200000.0,2021,2019,Bangalore,Technology,"Pramod Ghadge, Shahid Memon","BEENEXT, Entrepreneur First"
2021-09-24,CanPe,Seed,169032154.0,2021,2019,Bangalore,Other,Arindam Choudhury,Axilor Ventures
2021-09-24,SmartCoin,Seed,10000000.0,2021,2016,Bangalore,FinTech,"Jayant Upadhyay, Amit Chandel, Rohit Garg","Northern Arc, Vivriti Capital"
2021-09-24,Mailmodo,Seed,2000000.0,2021,2020,Bangalore,Marketing,"Aquibur Rahman, Apurv Gupta, Devyesh Tandon","Sequoia’s Surge, Y Combinator"
2021-09-25,Earth Rhythm,Seed,1200000.0,2021,2020,Gurugram,Wellness/Beauty,Harini Sivakumar,Anicut Angel Fund
2021-09-25,Locus,Series C,50000000.0,2021,2015,Bangalore,Logistics,"Geet Garg, Nishith Rastogi","Blume Ventures, Exfinity Venture Partners"
2021-09-25,Sanfe,Series A,1000000.0,2021,2018,Delhi,Wellness/Beauty,"Archit Aggarwal, Harry Sehrawat","LetsVenture, Ajay Garg, Tarun Sharma"
2021-09-25,ixigo,Seed,53000000.0,2021,2007,Gurugram,Technology,"Rajnish Kumar, Aloke Bajpai","GIC, Infoedge"
2021-09-25,Lumiq,Seed,2000000.0,2021,2013,Noida,Technology,Shoaib Mohammad,Info Edge Ventures
2021-09-25,boAt,Seed,6000000.0,2021,2016,Delhi,Other,"Aman Gupta, Sameer Mehta","Qualcomm Ventures, Warburg Pincus"
2021-09-26,CRED,Series D,215000000.0,2021,2018,Bangalore,FinTech,Kunal Shah,"Dragoneer Investment Group, Tiger Global Management"
2021-09-26,Spardha,Pre-series A1,400000.0,2021,2016,Pune,Education,"Saurabh Srivastav, Amrita Srivastav",Inflection Point Ventures
2021-09-26,Zouk,Seed,169032154.0,2021,2016,Mumbai,Lifestyle,Disha Singh,Titan Capital
2021-09-28,Disprz,Series B,13000000.0,2021,2015,Mumbai,Other,"Subramanian Viswanathan, Kuljit Chadha","Dallas Venture Capital, Mars Growth Capital"
2021-09-28,CollegeDekho,Series B,35000000.0,2021,2015,Gurugram,Other,Ruchir Arora,"Disrupt ADQ, QIC"
2021-09-28,Plum,Series A,15000000.0,2021,2019,Bangalore,Automotive,"Abhishek Poddar, Saurabh Arora","Harsh Jain, Lalit Keshre"
2021-09-29,Zupee,Seed,10000000.0,2021,2018,Gurugram,Gaming,"Dilsher Singh Malhi, Siddhant Saurabh","Orios Venture Partners, Matrix Partners India"
2021-09-29,Cogos Technologies,Pre-series A,2000000.0,2021,2016,Bangalore,Logistics,Prasad Sreeram,Transworld Group
2021-09-30,Zetwerk,Seed,600000000.0,2021,2018,Bangalore,Automotive,Amrit Acharya,TradeCred
2021-10-01,Paperfly,Seed,11000000.0,2021,2016,Bangalore,E-Commerce,"Shahriar Hasan, Md Razibul Islam, Rahath Ahmed, Shamsuddin Ahmed",Ecom Express
2021-10-01,Purplle,Seed,70000000.0,2021,2012,Mumbai,E-Commerce,"Rahul Dash, Manish Taneja",Kedaara
2021-10-01,Cellestial,Pre-series A,500000.0,2021,2019,Hyderabad,Other,Siddhartha Durairajan,"Gurj Aujla, Ashik K"
2021-10-01,Comofi Medtech,Seed,200000.0,2021,2018,Bangalore,Healthcare,Gururaj KB,"CIIE.CO, KIIT-TBI"
2021-10-01,Bombay Shaving Company,Seed,2000000.0,2021,2015,Delhi,Wellness/Beauty,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Rajesh Sud, KULDEEP JAIN"
2021-10-02,The Ayurveda Co,Seed,169032154.0,2021,2021,Gurugram,Consumer Services,"Param Bhargava, Shreedha Singh","GetVantage, Velocity, Shiprocket Capital"
2021-10-02,Defy,Seed,5500000.0,2021,2021,Bangalore,Finance,"Bhagaban Behera, Sriharsha Setty, Nakul Kelkar","Y Combinator, Goat VC, JAM Fund, Goodwater Capital"
2021-10-02,ORAI,Pre-series A,400000.0,2021,2020,Bangalore,Technology,"Swapnil Jain, Sujit Das Biswas",Inflection Point Ventures
2021-10-02,Klassroom,Pre-series A,200000.0,2021,2016,Mumbai,Education,Alka Javeri,ah! Ventures
2021-10-02,Licious,Series G,52000000.0,2021,2015,Bangalore,Consumables,"Vivek Gupta, Abhay",Inflection Point Ventures
2021-10-02,Fabriclore,Pre-series A,700000.0,2021,2016,Jaipur,Lifestyle,"Vijay Sharma, Anupam Arya, Sandeep Sharma","Fluid Ventures, Mulberry Silks"
2021-10-03,Skeps,Seed,9500000.0,2021,2018,Gurugram,FinTech,"Mayank Tewari, Tushar Srivastava",Bertelsmann India
2021-10-03,byteXL,Seed,200000.0,2021,2019,Hyderabad,Other,"Sricharan Tadepalli, Karun Tadepalli",Joseph Joy
2021-10-03,LoveLocal,Pre-series B,18000000.0,2021,2015,Mumbai,Consumer Services,Akanksha Hazari,Vulcan Capital
2021-10-04,The Sleep Company,Pre-series A,1000000.0,2021,2019,Mumbai,Consumer Services,"Ashneer Grover, Shashvat Nakrani",Fireside Ventures
2021-10-04,Loop Health,Seed,12000000.0,2021,2018,Pune,Automotive,"Amrit Singh, Mayank Kale","Elevation, General Catalyst"
2021-10-04,Capital Float,Seed,6000000.0,2021,2013,Bangalore,FinTech,"Gaurav Hinduja, Sashank Rishyasringa","Triodos Investment Management, SAIF Partners"
2021-10-04,IBSFINtech,Pre-series A,1000000.0,2021,2006,Bangalore,Technology,"C M Grover, TM Manjunath",Inflection Point Ventures
2021-10-04,DigiSparsh,Seed,169032154.0,2021,2020,Mumbai,FinTech,"Saurabh Soni, Akhilesh Gandhi",GoAhead Ventures
2021-10-04,88academics,Pre-series A,3000000.0,2021,2018,Delhi,Education,Anil Ahuja,Aarin Capital
2021-10-05,Agri10x,Seed,169032154.0,2021,2018,Pune,Technology,"Abhijith Naraparaju, Pankajj P. Ghode, Sundeep Bose",Omnivore
2021-10-05,Zingavita,Seed,400000.0,2021,2020,Chandigarh,Healthcare,"Rohit Anand, Sachin Goel",Anicut Angel Fund
2021-10-05,Gramophone,Seed,10000000.0,2021,2016,Indore,Technology,"Tauseef Khan, Harshit Gupta",Z3Partners
2021-10-05,BharatPe,Series E,370000000.0,2021,2018,Delhi,FinTech,"Ashneer Grover, Shashvat Nakrani",Tiger Global
2021-10-05,Onato,Seed,2200000.0,2021,2021,Bangalore,Technology,"Vedant Katiyar, Ashish Jindal","Vertex Ventures, Omnivore"
2021-10-05,Hesa,Seed,2000000.0,2021,2020,Hyderabad,Technology,"Vamsi Udayagiri, Hema Nandiraju","Venture Catalysts, 9unicorns"
2021-10-06,Ati Motors,Pre-series A,35000000.0,2021,2017,Bangalore,Automotive,"Saurabh Chandra, Saad Nasser","Blume Ventures, Exfinity Venture Partners"
2021-10-06,Jambox Games,Seed,1100000.0,2021,2021,Bangalore,Gaming,Ravi Vyas,Inflection Point Ventures
2021-10-06,TRDR,Seed,150000.0,2021,2020,Bangalore,Finance,Ricky Jacob,"Kunal Shah, Snehal Fulzele"
2021-10-06,EasyAspataal,Seed,500000.0,2021,2020,Mumbai,Automotive,"Manoj Gupta, Gunjali Kothari",Venture Catalysts
2021-10-07,Fitpage,Seed,300000.0,2021,2020,Mumbai,Wellness/Beauty,Vikas Singh,"Astra Ventures, Gaurav Jaitly"
2021-10-07,Wherehouse.io,Seed,169032154.0,2021,2020,Delhi,Logistics,"Vaibhav Chawla, Jeevan Prakash, Lavelesh Sharma",Better Capital
2021-10-07,Curefit,Seed,145000000.0,2021,2016,Bangalore,Wellness/Beauty,"Mukesh Bansal, Ankit",Zomato
2021-10-07,Probus,Bridge,500000.0,2021,2017,Delhi,Technology,"Anand Singh, Ankit Vaish, Sunny Kumar Jadoon",Unicorn India Ventures
2021-10-07,Chalo,Series C,40000000.0,2021,2014,Mumbai,Logistics,"Vinayak Bhavnani, Mohit Dubey","Lightrock India, Filter Capital"
2021-10-07,MasterChow,Seed,461000.0,2021,2020,Bangalore,Agriculture,"Vidur Kataria, Sidhanth Madan",WEH Ventures
2021-10-08,Zetwerk,Series D,120000000.0,2021,2018,Bangalore,E-Commerce,"Amrit Acharya, Rahul Sharma, Srinath Ramakkrushnan, Vishal Chaudhary","Sequoia Capital India, Accel"
2021-10-08,Vayana Network,Series C,30000000.0,2021,2017,Pune,Finance,Ramaswamy Iyer,"CDC Group, Jungle Ventures, March Capital, Marshall Wace"
2021-10-09,PropReturns,Seed,1200000.0,2021,2020,Mumbai,Real Estate,"Jayant Panwar, Kenish Shah","Y Combinator﻿, ﻿Goodwater Capital"
2021-10-09,Licious,Series F,192000000.0,2021,2015,Bangalore,Consumables,"Abhay Hanjura, Vivek Gupta","Temasek, Multiples PE"
2021-10-09,Digit Insurance,Seed,169032154.0,2021,2016,Bangalore,FinTech,Kamesh Goyal,"A91 Partners, Faering Capital"
2021-10-09,ApplicateAI,Series A,30000000.0,2021,2014,Gurugram,Technology,"Madhusudan Atmakuri, Ranjeet Kumar",Inflection Point Ventures
2021-10-09,Instoried,Seed,8000000.0,2021,2018,Bangalore,Technology,Sharmin Ali,"Pritt Investment Partners, 9Unicorns"
2021-10-09,Max Healthcare,Seed,140000000.0,2021,2000,Delhi,Automotive,Analjit Singh,"Radiant Life Care Private Ltd, Life Healthcare"
2021-10-10,3SC,Series B,15000000.0,2021,2018,Gurugram,Logistics,"Lalit, Sarita Das",GEF Capital’s South Asia Fund
2021-10-10,Flo Mobility,Seed,400000.0,2021,2019,Bangalore,Automotive,"Manesh Jain, Mohan Kumar","DevX Venture Fund, Blume Founder Fund"
2021-10-10,Masai School,Series A,5000000.0,2021,2019,Bangalore,Education,Prateek Shukla,"Unitus Ventures, Omidyar Network India"
2021-10-10,Kafqa Academy,Seed,1300000.0,2021,2021,Bangalore,Other,Shariq Plasticwala,"Global Founders Capital, Enzia Ventures, Better Capital"
2021-10-12,Qube Health,Pre-series A,169032154.0,2021,2016,Mumbai,Healthcare,Gagan Kapur,Inflection Point Ventures
2021-10-12,AntWak,Seed,169032154.0,2021,2019,Bangalore,Education,"Basav Nagur, Joybroto Ganguly, Sudhanshu Shekhar, Sumit Gupta, Sriramkumar Sundararaman","Vaibhav Domkundwar, Kunal Shah"
2021-10-12,Dogsee Chew,Pre-series A,7000000.0,2021,2015,Bangalore,Consumables,"Bhupendra Khanal, Sneh Sharma",Sixth Sense Ventures
2021-10-12,LegalPay,Seed,169032154.0,2021,2019,Delhi,FinTech,Kundan Shahi,Ashwini Kakkar. 9Unicorns
2021-10-12,Darwinbox,Seed,15000000.0,2021,2015,Hyderabad,Technology,"Chaitanya Peddi, Jayant Paleti, Rohit Chennamaneni","Sequoia Capital India, 3one4 Capital"
2021-10-12,Slice,Series B,220000000.0,2021,2015,Bangalore,Finance,"Rajan Bajaj, Siva Kumar Tangudu","Tiger Global, Insight Partners"
2021-10-12,Fittr,Series A,11000000.0,2021,2016,Pune,Wellness/Beauty,"Rohit Chattopadhyay, Jitendra Chouksey, Suniel Shetty, Sonal Singh, Bala Dabbedi","Dream Capital, Elysian Park Ventures"
2021-10-12,GoKwik,Pre-series A,5000000.0,2021,2020,Delhi,Technology,"Ankush Talwar, Chirag Taneja, Vivek Bajpai","Matrix Partners India, Jitendra Gupta, RTP Global"
2021-10-12,RiseBird,Seed,500000.0,2021,2018,Pune,Other,Ashutosh Seth,SAB Holdings
2021-10-13,FanCode,Seed,50000000.0,2021,2019,Mumbai,Gaming,Yannick Colaco,Dream Sports
2021-10-13,Say Cheese,Seed,1000000.0,2021,2020,Mumbai,Technology,Rajpreet Kaur,Inflection Point Ventures
